0.2951655,0.31305596,0.37346223,0.40966746,0.50168407,0.35161006,0.4153745,0.3777111,0.3519551,0.42099723,0.5190741,0.30950716,0.2629751,0.282055,0.60565305,0.6676254
0.75040996,0.34371987,0.6732468,0.5226883,0.5470629,0.40061975,0.38677377,0.3740548,0.36856186,0.49850106,0.9148738,0.8150651,0.4136438,0.4520923,0.63161534,0.74555624
0.53530514,0.30457512,0.42905742,0.32619777,0.36861035,0.25951883,0.3223162,0.31034237,0.30649847,0.38267082,0.64890504,0.59183484,0.29176033,0.27234825,0.4145424,0.6052528
0.38506413,0.27253625,0.4278784,0.36649522,0.3770146,0.30560526,0.38426644,0.37206787,0.38416022,0.41118032,0.56550586,0.4372394,0.2923659,0.32498,0.47199774,0.69876176
0.4306421,0.3764705,0.413824,0.40918666,0.36479738,0.44765744,0.41730154,0.41898593,0.42183673,0.49523455,0.41676164,0.48612943,0.32529405,0.35346848,0.33294833,0.33910456
0.3701375,0.6054508,0.36856794,0.33992872,0.33859414,0.4278345,0.44845244,0.41322362,0.4109472,0.40397167,0.27755794,0.42990953,0.37200144,0.5122006,0.32756495,0.37699738
0.5390377,0.5092125,0.48118243,0.5289738,0.4085304,0.39290032,0.39765427,0.5684654,0.47760603,0.6048357,0.521907,0.85680705,0.53463167,0.5262375,0.43950117,0.54154617
0.354916,0.49137625,0.3017567,0.48409516,0.3086074,0.4422283,0.43033355,0.4842996,0.4498618,0.54830664,0.36696798,0.321569,0.3891533,0.41040087,0.33542365,0.5308954
0.503768,0.50389993,0.39569333,0.43661967,0.42679262,0.4740526,0.5319286,0.5082263,0.53069943,0.47591656,0.39468327,0.38383558,0.41469532,0.38877767,0.43633935,0.4329562
0.5034369,0.59774303,0.5333049,0.9682547,0.94283694,0.81946194,0.68781745,0.6244933,0.5575037,0.61054295,0.8691143,0.4070962,0.51252556,0.4421365,0.53875935,0.80608743
0.37170744,0.48461762,0.57903576,0.42876497,0.40604308,0.6983064,0.77609795,0.53263664,0.5808903,0.60319144,0.7235033,0.47942913,0.35567692,0.39835098,0.77325344,0.29030037
0.502981,0.37142313,0.34531224,0.6663511,0.4180036,0.5292953,0.49123025,0.5073296,0.5213328,0.5738846,0.48280084,0.38168052,0.4238349,0.4361829,0.37012553,0.41492373
0.5282703,0.3301536,0.28561085,0.512811,0.60861707,0.65299207,0.6686556,0.8924021,0.6717978,0.46976277,0.27265066,0.31011555,0.31888252,0.3361308,0.29107675,0.31464365
0.38378963,0.25549832,0.23309867,0.28872675,0.3700026,0.434971,0.48390788,0.5773205,0.52665114,0.40091166,0.29387078,0.24863021,0.27372894,0.3412135,0.2740875,0.3263767
0.47102335,0.38603365,0.19636357,0.31633842,0.38177106,0.44741836,0.4770216,0.5633858,0.5101591,0.40415773,0.28237018,0.2756219,0.27835414,0.3704486,0.26190126,0.35178596
