0.6066599,0.63307464,0.578973,0.56950146,0.5404179,0.53449357,0.5372007,0.6023518
0.26108366,0.31539857,0.17834818,0.11342048,0.13420704,0.14439821,0.10678725,0.12333351
0.4678781,0.47738576,0.4386009,0.439915,0.41270536,0.42723307,0.38547888,0.40790674
0.5475147,0.52753735,0.47413203,0.44066173,0.45908165,0.44071317,0.4612012,0.44925547
0.5292979,0.51216507,0.45280352,0.44989607,0.41931194,0.45888013,0.4207669,0.4445603
0.615104,0.5677837,0.46486086,0.47884473,0.43804246,0.47301275,0.46569574,0.4770923
0.5450357,0.5219015,0.46162462,0.4820863,0.4348454,0.48803192,0.42657614,0.4773194
0.64336556,0.6000177,0.5597583,0.5692564,0.48566228,0.58525264,0.4848377,0.59410405
0.68166256,0.5801046,0.52175164,0.5325412,0.5145188,0.5655978,0.4977938,0.5663233
0.6937263,0.62921715,0.61975276,0.58052397,0.580932,0.60161245,0.63498306,0.6270702
0.717847,0.6434709,0.5256672,0.5398673,0.52199256,0.62759036,0.54437476,0.6591748
0.68458796,0.60694665,0.62871754,0.5832275,0.56348026,0.6063241,0.5790798,0.6087071
0.70019305,0.69544923,0.6191441,0.6201775,0.64219886,0.6095462,0.6243279,0.6703385
0.8181115,0.7395724,0.675081,0.68388695,0.64093137,0.71684784,0.6819226,0.7641687
0.7019295,0.7230926,0.602076,0.64565694,0.59499645,0.6723371,0.59459245,0.71660876
0.7575001,0.796837,0.62937516,0.7350833,0.649971,0.7373657,0.63460684,0.7190356
0.8515043,0.83999705,0.6872443,0.6951059,0.7297396,0.7664171,0.7308062,0.75248015
0.67613494,0.6703038,0.55449975,0.5711618,0.57690096,0.58853024,0.5701615,0.57007515
0.75713277,0.75375867,0.65402746,0.64120096,0.6189941,0.66497266,0.5854993,0.6202912
0.74580103,0.7848352,0.6048262,0.62416077,0.6197163,0.66042495,0.5803335,0.645611
0.68453956,0.71041965,0.5684411,0.5745504,0.565716,0.5928652,0.55493426,0.5946998
0.574461,0.59632707,0.50734514,0.49596268,0.47250262,0.5338979,0.5105001,0.541311
0.54383403,0.55703187,0.45063025,0.45345646,0.47832227,0.4675659,0.45823473,0.51634336
0.5481597,0.47637916,0.45579538,0.45671844,0.49868667,0.45004904,0.48171753,0.5221694
0.5677339,0.53594625,0.5043625,0.5584149,0.54270625,0.5329947,0.52330005,0.5975044
0.5896996,0.5628445,0.5122645,0.4992506,0.55163157,0.5328695,0.53685373,0.5711301
0.579785,0.51056385,0.48767933,0.49790782,0.5565493,0.47245938,0.55047935,0.6013328
0.54658663,0.5284015,0.51855373,0.50971246,0.5583445,0.5177214,0.48558724,0.52362037
0.65065366,0.65643173,0.56460744,0.5939759,0.6102018,0.5829049,0.6273001,0.6042586
0.56668985,0.49048322,0.4889903,0.47821927,0.43820632,0.54468703,0.44621444,0.47446266
0.6363189,0.6309236,0.6639421,0.61747015,0.67062366,0.6507578,0.650633,0.531728
0.75415146,0.65692806,0.6379976,0.62786216,0.6158142,0.65967345,0.6304453,0.6037601
